Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7lKne8bmj7Vk6zbZT1CSIn,"ISSO É SUPERNOVA (feat. Chico da Tina)","ISSO É SUPERNOVA (feat. Chico da Tina)","SUPERNOVA SOCIETY,VirginGod,Chico da Tina",2021-05-20,150405,0,false,tnsfo196i9v5cliyuhrtoqah2,2023-10-25T20:31:10Z,"hyperpop,hip-hop português,punta","Supernova Society",0.729,0.612,5,-8.973,0,0.0633,0.158,0.00000173,0.089,0.506,130.99,4
spotify:track:26AeHSMeiSV9xw1Vp8mRod,"DRUGDEALER","Fashion Week","PNG,bapcat,CVOS",2020-10-31,241966,29,false,tnsfo196i9v5cliyuhrtoqah2,2023-11-07T12:33:43Z,"hip-hop português","1378865 Records DK2",0.813,0.648,4,-4.964,0,0.0418,0.0783,0.000128,0.0868,0.0931,102.536,4
spotify:track:1gE560WzBRbJ6CcSgZ2q87,"Rabo Gordo","Leandas","lil mamba,TrippieTommy",2023-02-13,146587,7,true,tnsfo196i9v5cliyuhrtoqah2,2023-11-14T17:08:47Z,"hip-hop português","lil mambaa",0.823,0.326,8,-12.426,0,0.15,0.672,0,0.131,0.628,141.986,4
spotify:track:7goDo7uOttESRH88EfWXy8,"VVS","VVS","pedronumb",2022-08-12,127058,3,true,tnsfo196i9v5cliyuhrtoqah2,2024-02-04T16:00:02Z,"hip-hop português","pedronumb",0.789,0.892,8,-5.086,1,0.196,0.16,0.000262,0.0918,0.174,102.074,4
spotify:track:59M2RplqIzUEO7n70kRiBf,"ASSALTO","ASSALTO","pedronumb",2024-02-02,133009,8,true,tnsfo196i9v5cliyuhrtoqah2,2024-03-10T22:49:14Z,"hip-hop português","pedronumb",0.476,0.612,6,-8.936,1,0.558,0.348,0,0.115,0.283,173.185,4
spotify:track:2yAj3uHcV46EQ82idZrlG1,"Not That Deep","Not That Deep","Tixa",2024-02-23,141428,22,false,tnsfo196i9v5cliyuhrtoqah2,2024-03-12T15:32:44Z,"hip-hop português","Sony Music Entertainment",0.748,0.394,6,-10.423,0,0.0423,0.912,0.398,0.0949,0.294,112.005,4
spotify:track:5qeBm0pmYGqkTnpDuRyAJ7,"walk out the bank!","walk out the bank!","eddy0",2023-11-11,134413,4,false,tnsfo196i9v5cliyuhrtoqah2,2024-03-21T18:16:10Z,"hip-hop português","eddy0",0.64,0.393,1,-15.449,1,0.0765,0.389,0.00897,0.125,0.439,150.056,4
spotify:track:7dPZYnNFzgAUCjhVQJdH3z,"Rapazes","Rapazes","SKURTY,Mikez,Vlone975",2020-07-20,268695,12,true,tnsfo196i9v5cliyuhrtoqah2,2024-04-19T10:46:13Z,"hip-hop português,drill,drill do Reino Unido","SCHM Records",0.608,0.525,0,-9.522,0,0.194,0.304,0.00164,0.135,0.223,126.622,5
spotify:track:6U7Uhlyvz8aLnTxYIwa5wV,"Medicamentos","Medicamentos","Fakietrapflip",2021-05-05,68000,22,true,tnsfo196i9v5cliyuhrtoqah2,2024-04-19T10:50:43Z,"hip-hop português","Intemporal Ent.",0.843,0.601,1,-9.943,1,0.064,0.275,0.426,0.0909,0.693,130.036,4
spotify:track:7p3Ch4l8Q2Qa630EPxoS1u,"Dubai","Dubai","LON3R JOHNY,CRIPTA",2021-10-22,240897,35,false,tnsfo196i9v5cliyuhrtoqah2,2024-04-19T10:51:44Z,"hip-hop português,punta","LON3R JOHNY",0.687,0.525,1,-10.379,1,0.0347,0.0384,0.000813,0.183,0.327,117.001,4
spotify:track:4zKEwR3zcE4lWLTo953Irc,"MY LIFE","MY LIFE","rkeat,LON3R JOHNY",2020-01-31,145271,32,true,tnsfo196i9v5cliyuhrtoqah2,2024-04-19T10:57:23Z,"hip-hop português,punta","horrorclub®",0.661,0.637,0,-6.352,1,0.0386,0.0771,0.558,0.0878,0.168,152.095,4
spotify:track:1ipbuOPR6zoE5KS4r7OI1B,"Alaska (feat. Lil Noon)","Alaska (feat. Lil Noon)","tripsyhell,Lil Noon",2022-11-18,136294,16,false,tnsfo196i9v5cliyuhrtoqah2,2024-04-19T11:13:06Z,"hip-hop português","tripsyhell",0.579,0.342,0,-16.76,0,0.0457,0.009,0.609,0.106,0.251,154.987,4
spotify:track:415lWiIJ31xE50Y2o1Kj2w,"100 Montaditos","100 Montaditos","Adler Jack,Vert Gum",2020-11-01,240017,7,true,tnsfo196i9v5cliyuhrtoqah2,2024-05-08T13:12:01Z,"","ODE Collective",0.603,0.706,1,-7.677,0,0.0849,0.406,0,0.38,0.517,140.129,4
spotify:track:6rKlrBWmfbM2zkQRmVercE,"alterna bonita","alterna bonita","cozyfeka",2022-07-24,96861,23,false,tnsfo196i9v5cliyuhrtoqah2,2024-05-23T07:24:13Z,"","cozyfeka",0.411,0.479,1,-12.085,1,0.0699,0.0107,0,0.195,0.524,154.348,4
spotify:track:0LwejkHU9mCT1YE7EfYIyT,"Picante Pizza","Picante Pizza","fr444n*",2024-04-03,57510,9,true,tnsfo196i9v5cliyuhrtoqah2,2024-05-25T13:41:56Z,"","fr444n*",0.774,0.477,4,-8.177,0,0.152,0.25,0.0741,0.0465,0.35,100.888,4
spotify:track:46xfAY4KYv7yMMs961Oz1G,"só te quero a ti","entronkakore","cozyfeka",2024-02-01,115959,14,false,tnsfo196i9v5cliyuhrtoqah2,2024-05-29T15:31:25Z,"","cozyfeka",0.529,0.56,3,-12.25,1,0.0411,0.326,0,0.14,0.688,155.239,4
spotify:track:2LIZNU7obeG01LqLlGCRY4,"corações","corações","cozyfeka,vanish shawty",2024-03-20,134116,24,false,tnsfo196i9v5cliyuhrtoqah2,2024-05-29T15:48:16Z,"","cozyfeka",0.611,0.673,1,-10.909,1,0.0776,0.0133,0,0.477,0.53,87.803,4
spotify:track:2H9y4qPFb5CqNeP4CyRmFm,"Gossip","Gossip","lil mamba,TrippieTommy",2024-06-16,173748,2,true,tnsfo196i9v5cliyuhrtoqah2,2024-06-15T23:23:02Z,"hip-hop português","mamba records",0.765,0.441,4,-8.994,0,0.255,0.748,0,0.321,0.444,157.031,4
spotify:track:0yU2MvkCqxvg57RNv233mY,"SANGUE NA MORADIA","SANGUE NA MORADIA","Kid Fredo",2022-12-14,128687,5,true,tnsfo196i9v5cliyuhrtoqah2,2024-08-09T16:31:07Z,"hip-hop português","Kid Fredo",0.613,0.674,8,-9.07,1,0.0566,0.0186,0,0.138,0.259,140.056,4
spotify:track:3SxReGpCuy7Tb2N5qP8t7B,"FILIGRANA","FILIGRANA","Kid Fredo",2024-05-11,139200,3,true,tnsfo196i9v5cliyuhrtoqah2,2024-10-27T13:23:43Z,"hip-hop português","Kid Fredo",0.79,0.572,3,-7.021,0,0.0547,0.743,0.0227,0.128,0.18,100.037,4
spotify:track:4IO7XTdlbTOf2NJwA9ZaSD,"Camões","Camões","Kid Fredo",2022-06-10,136363,1,true,tnsfo196i9v5cliyuhrtoqah2,2024-10-27T13:27:00Z,"hip-hop português","Kid Fredo",0.675,0.628,7,-7.355,0,0.0456,0.183,0,0.152,0.282,87.947,4
spotify:track:3qkpeDwbppuRGTxshG9ia1,"gatinhos","luvseason","vanish shawty",2024-10-17,72331,19,false,tnsfo196i9v5cliyuhrtoqah2,2024-11-02T00:56:57Z,"","6169036 Records DK",0.58,0.817,7,-7.759,0,0.104,0.501,0,0.206,0.64,140.542,4
spotify:track:2XuNJBlaYJF7HLgBzfAJEm,"+ 1 Noite","Músika de Doente","tripsyhell",2024-11-22,84855,26,true,tnsfo196i9v5cliyuhrtoqah2,2024-11-24T07:04:19Z,"hip-hop português","GOOFYBOYZ",0.572,0.861,7,-0.386,1,0.115,0.174,0,0.354,0.264,126.689,5
spotify:track:2Ivs96GosiV814tf5kFzvm,"jisung","jisung","vanish shawty",2024-07-25,71740,21,true,tnsfo196i9v5cliyuhrtoqah2,2024-11-24T14:59:43Z,"","6169036 Records DK",0.46,0.666,1,-6.023,1,0.11,0.089,0.00283,0.316,0.147,194.889,4
spotify:track:6qMA0EkYeY5fRIEq8UBttO,"Última Fotografia","Músika de Doente","tripsyhell,5laughter",2024-11-22,116482,25,true,tnsfo196i9v5cliyuhrtoqah2,2024-11-28T18:11:58Z,"hip-hop português","GOOFYBOYZ",0.712,0.693,9,-2.21,1,0.0575,0.0348,0,0.0438,0.637,75.051,4
spotify:track:1NuotjgtMX5ZOYN143c9SK,"Heavy Metal","Heavy Metal","Bleach Mane,Mizu",2023-02-22,104257,1,true,tnsfo196i9v5cliyuhrtoqah2,2024-12-10T18:09:29Z,"hip-hop português","HATE☤RAIN RECORDS",0.776,0.63,1,-6.378,0,0.19,0.122,0,0.0582,0.781,157.014,4
spotify:track:1QrqmVtMcaGoGr9MXYqTM5,"Infeliz","Infeliz","Tixa",2025-01-24,118208,29,false,tnsfo196i9v5cliyuhrtoqah2,2025-01-29T19:46:45Z,"hip-hop português","Sony Music Entertainment",0.83,0.514,9,-8.746,0,0.0454,0.0944,0.0128,0.105,0.478,133.98,4
spotify:track:5hdZMhQIzRZ3O6e6fXcIGu,"Convém","Convém","Tixa",2020-03-20,155294,26,false,tnsfo196i9v5cliyuhrtoqah2,2025-02-01T09:49:03Z,"hip-hop português","Tixa",0.746,0.246,1,-13.753,1,0.0494,0.351,0.00258,0.095,0.139,136.067,4
spotify:track:2XbkJehJK7RwuzQ9JBDJNl,"Butterflies","Butterflies","Tixa",2021-04-23,140800,21,false,tnsfo196i9v5cliyuhrtoqah2,2025-02-01T09:55:03Z,"hip-hop português","Tixa",0.751,0.474,9,-10.242,0,0.259,0.39,0.00656,0.102,0.429,149.969,4
spotify:track:2ChH7zImTKXupKYAU6b2tL,"SÓ QUERO COÇAR PIÇA","SÓ QUERO COÇAR PIÇA","Patada O Fixe",2025-02-05,135923,17,false,tnsfo196i9v5cliyuhrtoqah2,2025-03-03T13:47:38Z,"hip-hop português","Patada O Fixe",0.609,0.843,10,-3.602,0,0.0722,0.467,0,0.141,0.401,137.085,4
spotify:track:3LzgYaBqut3hAlCepC33lR,"Acordar","Acordar","Tixa",2025-02-21,151168,31,false,tnsfo196i9v5cliyuhrtoqah2,2025-03-18T00:10:47Z,"hip-hop português","Sony Music Entertainment",0.502,0.545,11,-9.081,0,0.276,0.682,0.000179,0.116,0.204,153.91,4
spotify:track:1HFBtJHO8KI6YoWA8W17gr,"kem diria ...","kem diria ...","5laughter",2024-12-16,81461,3,true,tnsfo196i9v5cliyuhrtoqah2,2025-05-10T10:36:17Z,"","GOOFYBOYZ",0.776,0.482,1,-6.808,1,0.152,0.33,0.0446,0.158,0.641,94.484,4
