Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0gV5B7zmJkS1aaH9APokrH,"Wow Freestyle (feat. Kendrick Lamar)","Redemption","Jay Rock,Kendrick Lamar",2018-06-15,175213,67,true,,1970-01-01T00:00:00Z,"hip-hop,hip-hop da Costa Oeste","Top Dawg Ent./Interscope Records",0.782,0.633,8,-4.644,1,0.341,0.0355,0,0.0615,0.749,150.055,4
spotify:track:5lYAphI00oZ5ZtH7CEJDqV,"Conto","Conto","Dillaz",2020-03-27,202886,44,false,,1970-01-01T00:00:00Z,"hip-hop português,punta","Seventy Five",0.654,0.439,8,-9.539,0,0.575,0.42,0.00000132,0.116,0.602,92.31,4
spotify:track:6TCfbxgcjQwxCzM4Vmi6kf,"If I Had","The Slim Shady LP (Expanded Edition)","Eminem",1999-02-23,245546,48,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Aftermath",0.786,0.59,7,-4.974,0,0.19,0.000521,0.0000326,0.106,0.305,168.195,3
spotify:track:6MF4tRr5lU8qok8IKaFOBE,"Under The Sun (with J. Cole & Lute feat. DaBaby)","Revenge Of The Dreamers III","Dreamville,J. Cole,Lute,DaBaby",2019-07-05,202040,73,true,,1970-01-01T00:00:00Z,"rap","Dreamville/Interscope Records",0.691,0.64,0,-6.441,1,0.369,0.511,0,0.409,0.163,138.672,4
spotify:track:3sjtQ07ptlPzw2N4YmGW3S,"Super","From a Birds Eye View","Cordae",2022-01-14,177553,64,true,,1970-01-01T00:00:00Z,"","Art@War/Atlantic Records",0.899,0.695,1,-4.749,1,0.346,0.113,0,0.112,0.394,139.027,4
spotify:track:6SpI6YKn2u2oX7jSzoKDDl,"Protagonista","Reflexo","Dillaz",2016-05-26,242533,57,false,,1970-01-01T00:00:00Z,"hip-hop português,punta","Seventy Five",0.786,0.544,8,-8.701,0,0.0486,0.192,0,0.0978,0.313,94.992,4
spotify:track:7fXPWrFoxtEGnoxu67ZjQa,"Who Knew","The Marshall Mathers LP","Eminem",2001-08-20,227760,41,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Aftermath",0.855,0.596,7,-4.147,1,0.307,0.135,0,0.139,0.793,100.894,4
spotify:track:1mvDFqbbmgmMmU6U4dIq5m,"Forbidden Fruit (feat. Kendrick Lamar)","Born Sinner (Deluxe Version)","J. Cole,Kendrick Lamar",2013-06-18,268666,66,true,,1970-01-01T00:00:00Z,"rap,hip-hop,hip-hop da Costa Oeste","Roc Nation LLC",0.84,0.504,1,-9.354,1,0.383,0.546,0.00131,0.211,0.406,110.027,4
spotify:track:1ZXIkhq85eHdRq6zkhNszF,"Esta Vida","Risco","SPLIFF",2018-10-29,172075,28,true,,1970-01-01T00:00:00Z,"hip-hop português","SPLIFF",0.954,0.255,11,-14.225,1,0.17,0.705,0.0000159,0.111,0.297,105.952,4
spotify:track:0dLrhO7oCMp0hQvXAUgbaC,"Saudade","Reflexo","Dillaz",2016-05-26,306733,52,false,,1970-01-01T00:00:00Z,"hip-hop português,punta","Seventy Five",0.535,0.298,8,-13.671,0,0.432,0.608,0.0000163,0.111,0.588,68.337,4
spotify:track:15ipHZ8RYqaIdqpS7BBptR,"Arose","Revival","Eminem",2017-12-15,274626,28,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Aftermath",0.532,0.906,4,-6.118,0,0.446,0.168,0,0.14,0.547,140.684,1
spotify:track:4UQMOPSUVJVicIQzjAcRRZ,"Champion","Graduation","Kanye West",2007-09-11,167600,77,true,,1970-01-01T00:00:00Z,"rap","Roc-A-Fella",0.705,0.504,6,-8.307,1,0.226,0.00299,0,0.695,0.727,102.006,4
