Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1zB4vmk8tFRmM9UULNzbLB,"Thunder","Evolve","Imagine Dragons",2017-06-23,187146,88,false,m1gr4,2021-04-07T13:59:39Z,"","Kid Ina Korner / Interscope",0.604,0.822,0,-4.833,1,0.0438,0.00672,0.134,0.147,0.288,167.997,4
spotify:track:2RSHsoi04658QL5xgQVov3,"Bad Liar","Origins (Deluxe)","Imagine Dragons",2018-11-09,260773,84,false,m1gr4,2021-04-07T13:59:39Z,"","Kid Ina Korner / Interscope",0.307,0.637,3,-6.993,1,0.0569,0.0732,0,0.368,0.0805,88.693,4
spotify:track:2FY7b99s15jUprqC0M5NCT,"Natural","Origins (Deluxe)","Imagine Dragons",2018-11-09,189466,84,false,m1gr4,2021-04-07T13:59:39Z,"","Kid Ina Korner / Interscope",0.704,0.611,2,-6.112,1,0.041,0.217,0,0.0812,0.22,99.994,4
spotify:track:7ER7vcy7u2ajg5IV45WBFw,"Thunder / Young Dumb & Broke (with Khalid) - Medley","Thunder / Young Dumb & Broke (with Khalid) [Medley]","Imagine Dragons,Khalid",2017-12-20,251283,64,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.439,0.681,0,-5.516,1,0.15,0.101,0.000232,0.395,0.3,168.082,4
spotify:track:2Q4OrJV7rGtUpPsLGbchgr,"Thief","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,227493,45,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.418,0.715,0,-5.75,1,0.042,0.00277,0.0000223,0.106,0.129,149.954,4
spotify:track:2gNGW9IriEKIczs2med24b,"Skipping Stones","Skipping Stones","Dan Reynolds,Hans Zimmer",2018-06-22,252275,44,false,m1gr4,2021-04-07T14:00:36Z,"banda sonora","Kid Ina Korner / Interscope",0.51,0.422,0,-8.964,1,0.0259,0.806,0.00000322,0.0934,0.25,86.016,4
spotify:track:4DRQBzgiM3SQqO5bXXPGpb,"The Unknown","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,204720,42,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.426,0.766,0,-8.13,1,0.0893,0.0255,0.000788,0.0931,0.346,120.186,4
spotify:track:0rKlNsNmGGKGXo6tDgkHEn,"It Comes Back To You","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,217400,44,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.634,0.749,0,-7.895,1,0.0289,0.0789,0.0172,0.0698,0.49,99.997,4
spotify:track:2x2SotEkKozaFh6H1aVnOZ,"Who We Are","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,249346,54,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.407,0.654,6,-7.09,0,0.0415,0.00744,0.259,0.343,0.39,173.954,4
spotify:track:6FQcdl2PzmsoXRF3F1flZ5,"Second Chances","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,217973,43,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.402,0.567,10,-9.131,1,0.0355,0.171,0.00797,0.103,0.362,171.06,3
